event.id,investigation.type,accident.number,event.date,location,country,injury.severity,aircraft.damage,aircraft.category,registration.number,make,model,amateur.built,far.description,total.fatal.injuries,total.serious.injuries,total.minor.injuries,total.uninjured,publication.date,total_passengers,fatal_serious_fraction,is_destroyed,make_model
20190711X63231,Accident,GAA19CA406,2019-07-11,"Lincoln, MO",United States,Non-Fatal,Substantial,Airplane,N2467G,cessna,182,No,091,0.0,0.0,0.0,4.0,26-09-2020,4.0,0.0,0,cessna_182
20190711X74140,Accident,GAA19CA401,2019-07-11,"Vineyard Haven, MA",United States,Non-Fatal,Substantial,Airplane,N677DM,cessna,172,No,091,0.0,0.0,0.0,2.0,26-09-2020,2.0,0.0,0,cessna_172
20190718X15108,Incident,DCA19WA184,2019-07-11,"San Jose, Philippines",Philippines,Non-Fatal,Minor,Airplane,N86534,boeing,737,No,121,0.0,0.0,0.0,156.0,26-09-2020,156.0,0.0,0,boeing_737
20190729X03507,Accident,GAA19WA459,2019-07-11,"Hawk Junction ON-Canada, Canada",Canada,Fatal,Destroyed,Airplane,C-FBBG,de.havilland,dhc2,No,NUSN,2.0,0.0,0.0,0.0,26-09-2020,2.0,1.0,1,de.havilland_dhc2
20190805X10835,Accident,GAA19WA478,2019-07-11,"Bucaramanga, Colombia",Colombia,Non-Fatal,Substantial,Airplane,N989AE,beech,c90,No,NUSN,0.0,0.0,0.0,3.0,,3.0,0.0,0,beech_c90
20190715X65716,Incident,DCA19WA177,2019-07-12,"Kiev, Ukraine",Ukraine,,Minor,Airplane,EW336PA,boeing,737,No,NUSC,0.0,0.0,0.0,0.0,26-09-2020,0.0,0.0,0,boeing_737
20190712X24035,Accident,CEN19LA220,2019-07-12,"Wheeling, IL",United States,Non-Fatal,Substantial,Airplane,N83BA,icon,a-5,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,icon_a-5
20190712X54743,Accident,GAA19CA408,2019-07-12,"Hamilton, MT",United States,Non-Fatal,Substantial,Airplane,N7409K,piper,pa.20,No,091,0.0,1.0,0.0,0.0,26-09-2020,1.0,1.0,0,piper_pa.20
20190713X90722,Accident,GAA19CA467,2019-07-12,"Orlando, FL",United States,Non-Fatal,Substantial,Airplane,N262BK,cessna,525,No,091,0.0,0.0,0.0,3.0,26-09-2020,3.0,0.0,0,cessna_525
20190716X93934,Accident,GAA19WA417,2019-07-12,"Chibogamau, Canada",Canada,Fatal,Substantial,Airplane,C-GRHF,de.havilland,dhc2,No,NUSN,3.0,1.0,0.0,0.0,26-09-2020,4.0,1.0,0,de.havilland_dhc2
20190729X85828,Accident,ERA19WA237,2019-07-12,"Atibaia, Brazil",Brazil,Fatal,Substantial,Airplane,PT-CON,piper,pa28,No,NUSN,2.0,0.0,0.0,0.0,26-09-2020,2.0,1.0,0,piper_pa28
20190713X34059,Accident,CEN19FA221,2019-07-13,"Katy, TX",United States,Fatal,Destroyed,Airplane,N517LA,cessna,172,No,091,1.0,0.0,0.0,0.0,27-05-2021,1.0,1.0,1,cessna_172
20190713X65021,Accident,ERA19LA226,2019-07-13,"Summit, SC",United States,Non-Fatal,Substantial,Airplane,N3886V,cessna,120,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,cessna_120
20190715X00050,Accident,CEN19LA222,2019-07-13,"Clinton, AR",United States,Non-Fatal,Substantial,Airplane,N9651K,stinson,108,No,091,0.0,1.0,2.0,0.0,26-09-2020,3.0,0.3333333333333333,0,stinson_108
20190715X02154,Accident,GAA19CA409,2019-07-13,"Denver, CO",United States,Non-Fatal,Substantial,Airplane,N388JP,diamond,da.40,No,091,0.0,0.0,0.0,2.0,26-09-2020,2.0,0.0,0,diamond_da.40
20190716X13403,Accident,GAA19WA420,2019-07-14,"Umea, Sweden",Sweden,Fatal,Destroyed,Airplane,SE-MES,airvan,ga8,No,NUSN,9.0,0.0,0.0,0.0,26-09-2020,9.0,1.0,1,airvan_ga8
20190714X02348,Accident,ERA19LA227,2019-07-14,"Hastings, FL",United States,Non-Fatal,Substantial,Airplane,N7833D,piper,pa22,No,091,0.0,0.0,2.0,0.0,26-09-2020,2.0,0.0,0,piper_pa22
20190714X02647,Accident,GAA19CA412,2019-07-14,"Elkton, FL",United States,Non-Fatal,Substantial,Airplane,N35585,cessna,172,No,091,0.0,0.0,0.0,2.0,13-12-2021,2.0,0.0,0,cessna_172
20190715X04337,Accident,CEN19LA223,2019-07-14,"Elkhart, IN",United States,Non-Fatal,Substantial,Airplane,N29516,cessna,177,No,091,0.0,0.0,0.0,3.0,13-12-2021,3.0,0.0,0,cessna_177
20190715X05519,Accident,CEN19LA224,2019-07-14,"Osceola, WI",United States,Non-Fatal,Substantial,Airplane,N6983B,piper,pa18,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,piper_pa18
20190715X23000,Accident,CEN19LA225,2019-07-14,"Knox, IN",United States,Non-Fatal,Substantial,Airplane,N2863J,cessna,t188,No,091,0.0,0.0,1.0,0.0,02-02-2021,1.0,0.0,0,cessna_t188
20190715X31535,Accident,WPR19LA190,2019-07-14,"Cascade, ID",United States,Non-Fatal,Substantial,Airplane,N131DV,cessna,p206,No,091,0.0,0.0,0.0,3.0,26-09-2020,3.0,0.0,0,cessna_p206
20190715X33753,Accident,GAA19CA411,2019-07-15,"San Diego, CA",United States,Non-Fatal,Substantial,Airplane,N92628,piper,j3c,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,piper_j3c
20190718X14334,Accident,GAA19CA437,2019-07-15,"Bancroft, ID",United States,Non-Fatal,Substantial,Airplane,N57799,piper,pa36,No,137,0.0,1.0,0.0,0.0,26-09-2020,1.0,1.0,0,piper_pa36
20190720X74743,Accident,WPR19LA195,2019-07-15,"Hurricane, UT",United States,Non-Fatal,Substantial,Airplane,N6330N,cessna,t210,No,091,0.0,0.0,0.0,2.0,26-09-2020,2.0,0.0,0,cessna_t210
20190722X01318,Accident,GAA19WA441,2019-07-15,"Mistastin Lake, NL, Canada",Canada,Fatal,Substantial,Airplane,C-FJKI,de.havilland,dhc2,No,NUSN,7.0,0.0,0.0,0.0,26-09-2020,7.0,1.0,0,de.havilland_dhc2
20190807X92142,Accident,GAA19CA487,2019-07-15,"Bison, SD",United States,Non-Fatal,Substantial,Airplane,N2946D,cessna,170,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,cessna_170
20200324X10253,Incident,ENG19WA043,2019-07-15,"Goa, India",India,,Unknown,Airplane,VT-ITU,airbus,a320,No,NUSC,0.0,0.0,0.0,0.0,26-09-2020,0.0,0.0,0,airbus_a320
20190716X33934,Accident,GAA19CA423,2019-07-16,"Salmon, ID",United States,Non-Fatal,Substantial,Airplane,N4876N,cessna,182,No,091,0.0,0.0,0.0,3.0,26-09-2020,3.0,0.0,0,cessna_182
20190716X43124,Accident,GAA19CA424,2019-07-16,"Grand Canyon, AZ",United States,Non-Fatal,Substantial,Airplane,N1079M,cessna,172,No,091,0.0,0.0,0.0,4.0,26-09-2020,4.0,0.0,0,cessna_172
20190716X74232,Accident,GAA19CA425,2019-07-16,"Brownville, ME",United States,Non-Fatal,Substantial,Airplane,N75561,aeros.ltd,skyranger,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,aeros.ltd_skyranger
20190717X83445,Accident,ANC19LA034,2019-07-16,"Ocean City, MD",United States,Non-Fatal,Substantial,Airplane,N9715B,cessna,172rg,No,091,0.0,0.0,0.0,1.0,03-12-2020,1.0,0.0,0,cessna_172rg
20190718X15123,Accident,GAA19CA432,2019-07-17,"Ennis, MT",United States,Non-Fatal,Destroyed,Airplane,N137C,aviat,a1,No,135,0.0,2.0,0.0,0.0,26-09-2020,2.0,1.0,1,aviat_a1
20190726X13153,Incident,GAA19WA455,2019-07-17,"Kolding, Denmark",Denmark,Non-Fatal,Unknown,Airplane,N830CD,cirrus,sr22,No,NUSN,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,cirrus_sr22
20190904X11028,Accident,ANC19LA049,2019-07-17,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,N121EE,cessna,a185,No,135,0.0,0.0,0.0,5.0,19-11-2020,5.0,0.0,0,cessna_a185
20190719X23022,Accident,WPR19TA193,2019-07-18,"Mesquite, NV",United States,Non-Fatal,Destroyed,Airplane,N320JT,cessna,550,No,091,0.0,1.0,0.0,0.0,26-09-2020,1.0,1.0,1,cessna_550
20190722X32802,Accident,GAA19WA444,2019-07-18,"Leutasch, Austria, Austria",Austria,Fatal,Destroyed,Airplane,D-EUFO,cirrus,sr22,No,NUSN,1.0,0.0,0.0,0.0,26-09-2020,1.0,1.0,1,cirrus_sr22
20190719X40236,Accident,ERA19TA233,2019-07-19,"Sanford, FL",United States,Non-Fatal,Substantial,Airplane,N386Q,beech,95b55,No,091,0.0,0.0,0.0,1.0,28-01-2021,1.0,0.0,0,beech_95b55
20190719X55851,Accident,ERA19LA231,2019-07-19,"Poughkeepsie, NY",United States,Non-Fatal,Substantial,Airplane,N811SK,piper,pa46,No,091,0.0,1.0,3.0,0.0,26-09-2020,4.0,0.25,0,piper_pa46
20190719X64033,Accident,GAA19CA440,2019-07-19,"Denver, CO",United States,Non-Fatal,Substantial,Airplane,N403FR,cessna,172,No,091,0.0,0.0,0.0,2.0,26-09-2020,2.0,0.0,0,cessna_172
20190720X75839,Accident,GAA19CA450,2019-07-19,"Cove, OR",United States,Non-Fatal,Substantial,Airplane,N1330J,rockwell,112a,No,091,0.0,0.0,0.0,4.0,26-09-2020,4.0,0.0,0,rockwell_112a
20190721X02950,Accident,ANC19FA035,2019-07-19,"Seldovia, AK",United States,Fatal,Substantial,Airplane,N68083,de.havilland,beaver.dhc.2,No,135,1.0,4.0,1.0,1.0,19-11-2020,7.0,0.7142857142857143,0,de.havilland_beaver.dhc.2
20190721X34740,Accident,WPR19LA196,2019-07-19,"The Dalles, OR",United States,Non-Fatal,Destroyed,Airplane,N8260Z,cessna,210.5(205),No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,1,cessna_210.5(205)
20190722X34241,Accident,GAA19CA445,2019-07-19,"Phoenix, AZ",United States,Non-Fatal,Substantial,Airplane,N3276A,cessna,170,No,091,0.0,0.0,0.0,2.0,26-09-2020,2.0,0.0,0,cessna_170
20190720X64224,Accident,GAA19CA443,2019-07-20,"Jefferson City, MO",United States,Non-Fatal,Substantial,Airplane,N12ZT,valldejuli.john.a,aerocomp,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,valldejuli.john.a_aerocomp
20190721X45616,Accident,CEN19FA235,2019-07-20,"Kilgore, TX",United States,Non-Fatal,Substantial,Airplane,N7013M,cessna,175,No,091,0.0,0.0,1.0,0.0,12-05-2021,1.0,0.0,0,cessna_175
20190723X50222,Accident,WPR19LA200,2019-07-20,"Battleground, WA",United States,Non-Fatal,Substantial,Airplane,N873BC,beech,33,No,091,0.0,0.0,0.0,2.0,13-12-2021,2.0,0.0,0,beech_33
20190721X24746,Accident,ANC19TA037,2019-07-21,"Skwentna, AK",United States,Non-Fatal,Substantial,Airplane,N6PF,piper,pa19,No,091,0.0,0.0,1.0,1.0,31-08-2021,2.0,0.0,0,piper_pa19
20190721X40249,Accident,WPR19LA201,2019-07-21,"King City, CA",United States,Non-Fatal,Substantial,Airplane,N3268C,cessna,r182,No,091,0.0,0.0,0.0,2.0,26-09-2020,2.0,0.0,0,cessna_r182
20190721X51301,Accident,CEN19LA229,2019-07-21,"Houston, MO",United States,Non-Fatal,Substantial,Airplane,N1831,cessna,305a,No,091,0.0,0.0,0.0,1.0,02-02-2021,1.0,0.0,0,cessna_305a
20190722X15452,Accident,WPR19LA202,2019-07-21,"Port Townsend, WA",United States,Non-Fatal,Substantial,Airplane,N3863L,cessna,172,No,091,0.0,2.0,0.0,1.0,26-09-2020,3.0,0.6666666666666666,0,cessna_172
20190722X83356,Accident,CEN19LA232,2019-07-21,"Fredericksburg, TX",United States,Non-Fatal,Substantial,Airplane,N48410,cessna,152,No,091,0.0,0.0,0.0,2.0,02-02-2021,2.0,0.0,0,cessna_152
20190722X93824,Accident,CEN19LA231,2019-07-21,"Breckenridge, MI",United States,Non-Fatal,Substantial,Airplane,N766BF,ayres,s2r,No,137,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,ayres_s2r
20190724X23036,Accident,GAA19CA451,2019-07-21,"St. Louis, MO",United States,Non-Fatal,Substantial,Airplane,N300SN,cessna,402,No,135,0.0,0.0,0.0,9.0,26-09-2020,9.0,0.0,0,cessna_402
20190724X81016,Incident,CEN19IA234,2019-07-21,"Oshkosh, WI",United States,Non-Fatal,Minor,Airplane,N9201A,mooney,m20j,No,091,0.0,0.0,0.0,4.0,05-05-2021,4.0,0.0,0,mooney_m20j
20190729X13350,Accident,GAA19WA460,2019-07-21,"Hythe, Kent-UK, United Kingdom",United Kingdom,Fatal,Destroyed,Airplane,N54556,de.havilland,dh82,No,NUSN,1.0,0.0,1.0,0.0,26-09-2020,2.0,0.5,1,de.havilland_dh82
20191001X40249,Incident,ENG19WA036,2019-07-22,"Islamabad, Pakistan",Pakistan,,Unknown,Airplane,A7-ACG,airbus,a330,No,NUSC,0.0,0.0,0.0,0.0,26-09-2020,0.0,0.0,0,airbus_a330
20190722X23001,Accident,ANC19LA039,2019-07-22,"Boise, ID",United States,Non-Fatal,Substantial,Airplane,N7947Q,cessna,402,No,091,0.0,0.0,0.0,3.0,26-09-2020,3.0,0.0,0,cessna_402
20190722X90218,Accident,CEN19LA233,2019-07-22,"Kingston, OK",United States,Non-Fatal,Substantial,Airplane,N8251L,cessna,172,No,091,0.0,0.0,0.0,3.0,28-01-2021,3.0,0.0,0,cessna_172
20190723X91454,Accident,WPR19LA198,2019-07-22,"Madras, OR",United States,Non-Fatal,Substantial,Airplane,N3761L,cessna,172,No,091,0.0,2.0,0.0,1.0,26-09-2020,3.0,0.6666666666666666,0,cessna_172
20190724X32908,Accident,WPR19WA199,2019-07-22,"Cangkring, Indonesia",Indonesia,Fatal,Substantial,Airplane,PK-WUG,cessna,172,No,129,1.0,0.0,1.0,0.0,26-09-2020,2.0,0.5,0,cessna_172
20190805X55405,Accident,DCA19CA189,2019-07-22,"San Juan, PR",United States,Non-Fatal,Unknown,Airplane,N663UA,boeing,767,No,121,0.0,1.0,1.0,216.0,13-12-2021,218.0,0.0045871559633027525,0,boeing_767
20190924X44644,Incident,OPS19WA018,2019-07-22,"London, United Kingdom",United Kingdom,,Unknown,Airplane,YL-LCQ,airbus,a321,No,NUSC,0.0,0.0,0.0,0.0,26-09-2020,0.0,0.0,0,airbus_a321
20190723X90829,Accident,GAA19CA448,2019-07-23,"Van Nuys, CA",United States,Non-Fatal,Substantial,Airplane,N737DW,cessna,172,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,cessna_172
20190726X91707,Accident,DCA19CA186,2019-07-23,"San Francisco, CA",United States,,Substantial,Airplane,N57852,boeing,757,No,121,0.0,0.0,0.0,0.0,26-09-2020,0.0,0.0,0,boeing_757
20190724X13531,Accident,ERA19FA234,2019-07-24,"Americus, GA",United States,Fatal,Destroyed,Airplane,N921CD,cirrus,sr22,No,091,2.0,0.0,0.0,0.0,27-05-2021,2.0,1.0,1,cirrus_sr22
20190724X24816,Accident,GAA19CA452,2019-07-24,"Welsh, LA",United States,Non-Fatal,Substantial,Airplane,N1509E,air.tractor,at.502,No,137,0.0,1.0,0.0,0.0,26-09-2020,1.0,1.0,0,air.tractor_at.502
20190724X41953,Accident,CEN19LA244,2019-07-24,"Walls, MS",United States,Non-Fatal,Substantial,Airplane,N50634,air.tractor,at.602,No,137,0.0,0.0,0.0,1.0,28-01-2021,1.0,0.0,0,air.tractor_at.602
20190724X83313,Accident,CEN19FA236,2019-07-24,"Chadron, NE",United States,Fatal,Substantial,Airplane,N8910U,beech,95b55,No,091,3.0,0.0,0.0,0.0,27-05-2021,3.0,1.0,0,beech_95b55
20190725X01606,Accident,GAA19CA454,2019-07-24,"Deshler, NE",United States,Non-Fatal,Substantial,Airplane,N3367J,cessna,t188,No,137,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,cessna_t188
20190725X95527,Accident,GAA19CA453,2019-07-24,"STANTON, TX",United States,Non-Fatal,Substantial,Airplane,N15400,air.tractor,at.502,No,137,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,air.tractor_at.502
20190726X75842,Accident,ANC19LA040,2019-07-24,"Farewell, AK",United States,Non-Fatal,Substantial,Airplane,N3934D,cessna,182,No,091,0.0,0.0,0.0,2.0,04-11-2021,2.0,0.0,0,cessna_182
20190727X50530,Accident,CEN19CA237,2019-07-24,"Oshkosh, WI",United States,Non-Fatal,Substantial,Airplane,N7976A,north.american,at.6f,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,north.american_at.6f
20190725X80319,Accident,ERA19TA235,2019-07-25,"Wakefield, VA",United States,Non-Fatal,Substantial,Airplane,N47028,cessna,152,No,091,0.0,0.0,0.0,1.0,28-01-2021,1.0,0.0,0,cessna_152
20190725X92749,Accident,ERA19LA238,2019-07-25,"Cuthbert, GA",United States,Non-Fatal,Substantial,Airplane,N5680X,aero.commander,s2r,No,137,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,aero.commander_s2r
20190729X90946,Accident,CEN19LA243,2019-07-25,"Viroqua, WI",United States,Non-Fatal,Substantial,Airplane,N29272,culver,lca,No,091,0.0,1.0,0.0,0.0,26-09-2020,1.0,1.0,0,culver_lca
20190801X04456,Incident,ENG19IA029,2019-07-25,"Perrigny-sur-Armancon, France",France,Non-Fatal,Minor,Airplane,HB-JCM,airbus,a220,No,NUSC,0.0,0.0,0.0,121.0,04-03-2021,121.0,0.0,0,airbus_a220
20190809X92410,Accident,ANC19WA043,2019-07-26,"Bella Bella, Canada",Canada,Fatal,Unknown,Airplane,C-GURL,cessna,208,No,NUSC,4.0,0.0,5.0,0.0,26-09-2020,9.0,0.4444444444444444,0,cessna_208
20190726X01834,Accident,GAA19CA456,2019-07-27,"Sparta, TN",United States,Non-Fatal,Substantial,Airplane,N12KW,piper,pa46,No,091,0.0,0.0,0.0,7.0,26-09-2020,7.0,0.0,0,piper_pa46
20190726X34250,Accident,WPR19LA226,2019-07-27,"Fall City, WA",United States,Non-Fatal,Substantial,Airplane,N1828Q,cessna,177rg,No,091,0.0,2.0,0.0,0.0,26-09-2020,2.0,1.0,0,cessna_177rg
20190727X42658,Accident,GAA19CA468,2019-07-27,"Gaithersburg, MD",United States,Non-Fatal,Minor,Airplane,N13796,cessna,172,No,091,0.0,0.0,0.0,3.0,26-09-2020,3.0,0.0,0,cessna_172
20190728X20826,Accident,CEN19LA242,2019-07-27,"Lake, MI",United States,Non-Fatal,Substantial,Airplane,N663BA,icon,a5,No,091,0.0,0.0,1.0,1.0,13-12-2021,2.0,0.0,0,icon_a5
20190728X30127,Accident,CEN19LA246,2019-07-27,"El Paso, TX",United States,Non-Fatal,Substantial,Airplane,N681TR,swearingen,sa227,No,091,0.0,0.0,0.0,3.0,02-02-2021,3.0,0.0,0,swearingen_sa227
20190806X52246,Accident,CEN19LA251,2019-07-27,"Chicago, IL",United States,Non-Fatal,Substantial,Airplane,N27AW,ryan,navion,No,091,0.0,0.0,0.0,4.0,02-02-2021,4.0,0.0,0,ryan_navion
20190819X35614,Accident,GAA19CA500,2019-07-27,"Tok, AK",United States,Non-Fatal,Substantial,Airplane,N82253,piper,pa18,No,091,0.0,0.0,0.0,2.0,26-09-2020,2.0,0.0,0,piper_pa18
20190829X03056,Accident,CEN19WA294,2019-07-27,"Namiquipa, Mexico",Mexico,Fatal,Substantial,Airplane,XB-PNL,air.tractor,at400,No,NUSN,1.0,0.0,0.0,0.0,26-09-2020,1.0,1.0,0,air.tractor_at400
20190728X20046,Accident,CEN19FA238,2019-07-28,"Gainesville, TX",United States,Fatal,Destroyed,Airplane,N456AG,piper,pa34,No,091,2.0,0.0,0.0,0.0,26-09-2020,2.0,1.0,1,piper_pa34
20190728X22107,Accident,CEN19CA239,2019-07-28,"Oshkosh, WI",United States,Non-Fatal,Substantial,Airplane,N79575,cessna,172,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,cessna_172
20190728X45534,Accident,GAA19CA465,2019-07-28,"Richmond, VA",United States,Non-Fatal,Substantial,Airplane,N343AB,beech,36,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,beech_36
20190731X90347,Accident,GAA19CA472,2019-07-28,"Mt. Sterling, KY",United States,Non-Fatal,Substantial,Airplane,N9548W,cessna,172,No,091,0.0,0.0,0.0,2.0,13-12-2021,2.0,0.0,0,cessna_172
20191002X91625,Accident,GAA19WA578,2019-07-29,"Norrtalje, Stickhome, Sweden",Sweden,Non-Fatal,Substantial,Airplane,D-EPFH,cirrus,sr22,No,NUSN,0.0,0.0,0.0,4.0,26-09-2020,4.0,0.0,0,cirrus_sr22
20190730X14803,Accident,WPR19LA204,2019-07-29,"Vernal, UT",United States,Non-Fatal,Substantial,Airplane,N30321,cessna,e162,No,091,0.0,0.0,2.0,0.0,26-09-2020,2.0,0.0,0,cessna_e162
20190731X35355,Accident,WPR19LA213,2019-07-29,"Roundup, MT",United States,Non-Fatal,Substantial,Airplane,C-GEYP,cessna,150,No,091,0.0,0.0,1.0,0.0,26-09-2020,1.0,0.0,0,cessna_150
20190730X53121,Accident,GAA19CA470,2019-07-30,"Placerville, CA",United States,Non-Fatal,Substantial,Airplane,N177CW,cessna,177,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,cessna_177
20190730X62947,Accident,ERA19LA239,2019-07-30,"Chattanooga, TN",United States,Non-Fatal,Substantial,Airplane,N2362F,cessna,210,No,091,0.0,0.0,0.0,3.0,28-01-2021,3.0,0.0,0,cessna_210
20190730X94556,Accident,GAA19CA464,2019-07-30,"WESTMINSTER, MD",United States,Non-Fatal,Substantial,Airplane,N618PD,cessna,172,No,091,0.0,1.0,0.0,0.0,26-09-2020,1.0,1.0,0,cessna_172
20190731X25940,Accident,GAA19CA474,2019-07-30,"Cloquet, MN",United States,Non-Fatal,Substantial,Airplane,N353KT,cirrus,sr22,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,cirrus_sr22
20190731X81936,Accident,CEN19LA265,2019-07-30,"Fairhope, AL",United States,Non-Fatal,Substantial,Airplane,N6754J,piper,pa28,No,091,0.0,0.0,0.0,2.0,02-02-2021,2.0,0.0,0,piper_pa28
20190816X93120,Accident,CEN19WA268,2019-07-30,"Senneterre, Quebec, Canada",Canada,Fatal,Destroyed,Airplane,N3804X,beech,v35,No,091,1.0,0.0,0.0,0.0,,1.0,1.0,1,beech_v35
20190731X80756,Accident,GAA19CA471,2019-07-31,"Falcon, CO",United States,Non-Fatal,Substantial,Airplane,N8641W,piper,pa28,No,091,0.0,0.0,0.0,2.0,26-09-2020,2.0,0.0,0,piper_pa28
20190801X94426,Accident,WPR19LA231,2019-08-01,"Novato, CA",United States,Non-Fatal,Substantial,Airplane,N234SB,cessna,p210,No,091,0.0,0.0,0.0,2.0,26-09-2020,2.0,0.0,0,cessna_p210
20190804X03844,Accident,GAA19CA482,2019-08-01,"Manassas, VA",United States,Non-Fatal,Substantial,Airplane,N3447M,piper,pa.12,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,piper_pa.12
20190813X05139,Accident,ANC19LA045,2019-08-01,"Buckland, AK",United States,Non-Fatal,Substantial,Airplane,N451CE,douglas,c.118a,No,121,0.0,0.0,0.0,3.0,19-11-2020,3.0,0.0,0,douglas_c.118a
20190813X74443,Accident,GAA19CA492,2019-08-01,"Kenai, AK",United States,Non-Fatal,Substantial,Airplane,N59314,douglas,dc3c,No,091,0.0,0.0,0.0,2.0,26-09-2020,2.0,0.0,0,douglas_dc3c
20190808X92816,Accident,ERA19WA241,2019-08-02,"Los Angeles, Chile",Chile,Fatal,Destroyed,Airplane,CC-ANR,cessna,510,No,NUSN,1.0,0.0,0.0,0.0,26-09-2020,1.0,1.0,1,cessna_510
20190904X40425,Accident,CEN19WA301,2019-08-02,"Guachochi, Mexico",Mexico,Fatal,Substantial,Airplane,XB-FZN,cessna,tu206,No,091,2.0,0.0,0.0,0.0,26-09-2020,2.0,1.0,0,cessna_tu206
20190803X03459,Accident,CEN19FA247,2019-08-03,"Ontonagan, MI",United States,Fatal,Destroyed,Airplane,N5167L,piper,pa28,No,091,1.0,0.0,0.0,0.0,26-09-2020,1.0,1.0,1,piper_pa28
20190803X22956,Accident,CEN19LA249,2019-08-03,"Saginaw, MI",United States,Non-Fatal,Substantial,Airplane,N5806J,cessna,a185,No,091,0.0,4.0,0.0,0.0,26-10-2021,4.0,1.0,0,cessna_a185
20190804X03031,Accident,CEN19LA257,2019-08-03,"Jacksonville, FL",United States,Non-Fatal,Substantial,Airplane,N951TS,piper,pa28,No,091,0.0,0.0,0.0,1.0,02-02-2021,1.0,0.0,0,piper_pa28
20190813X51350,Incident,DCA19WA195,2019-08-03,"El Alto, Saint Barthelemy",Saint Barthelemy,Non-Fatal,Minor,Airplane,CP-3077,boeing,737,No,NUSC,0.0,0.0,0.0,99.0,26-09-2020,99.0,0.0,0,boeing_737
20190804X85923,Accident,CEN19FA248,2019-08-04,"De Queen, AR",United States,Fatal,Substantial,Airplane,N310QA,cessna,310,No,091,1.0,0.0,1.0,0.0,04-11-2021,2.0,0.5,0,cessna_310
20190804X90303,Accident,GAA19CA480,2019-08-04,"Waco, NE",United States,Non-Fatal,Substantial,Airplane,N730JD,air.tractor,at502,No,137,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,air.tractor_at502
20190804X92227,Accident,GAA19CA504,2019-08-04,"Oakland, CA",United States,Non-Fatal,Substantial,Airplane,N58628,cessna,182,No,091,0.0,0.0,0.0,3.0,26-09-2020,3.0,0.0,0,cessna_182
20190806X21343,Accident,GAA19CA486,2019-08-04,"Bayse, VA",United States,Non-Fatal,Substantial,Airplane,N424BC,cessna,172,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,cessna_172
20190808X20511,Accident,CEN19WA256,2019-08-04,"Upper Raft Lake, Canada",Canada,Fatal,Unknown,Airplane,C-GBUI,cessna,a185,No,NUSN,1.0,6.0,0.0,0.0,,7.0,1.0,0,cessna_a185
20190812X44410,Accident,GAA19CA503,2019-08-04,"Ocean City, MD",United States,Non-Fatal,Substantial,Airplane,N197ME,cessna,172,No,091,0.0,0.0,0.0,1.0,26-09-2020,1.0,0.0,0,cessna_172
20190805X13252,Accident,CEN19LA252,2019-08-05,"Miami, FL",United States,Non-Fatal,Substantial,Airplane,N5915U,piper,pa28,No,091,0.0,1.0,2.0,0.0,02-02-2021,3.0,0.3333333333333333,0,piper_pa28
20190805X82045,Accident,ANC19FA042,2019-08-05,"Girdwood, AK",United States,Fatal,Destroyed,Airplane,N7402D,piper,pa22-150,No,091,4.0,0.0,0.0,0.0,26-09-2020,4.0,1.0,1,piper_pa22-150
20190806X45857,Accident,WPR19FA209,2019-08-05,"Wolf Point, MT",United States,Fatal,Destroyed,Airplane,N3469R,cessna,182,No,091,2.0,0.0,0.0,0.0,26-09-2020,2.0,1.0,1,cessna_182
20190820X21255,Incident,ENG19WA031,2019-08-05,"Valencia, Spain",Spain,,Unknown,Airplane,G-MEDN,airbus,a321,No,UNK,0.0,0.0,0.0,0.0,26-09-2020,0.0,0.0,0,airbus_a321
20190917X10514,Accident,GAA19WA547,2019-08-05,"Sligo, Ireland",Ireland,Non-Fatal,Substantial,Airplane,G-FBWH,piper,pa28r,No,NUSN,0.0,0.0,0.0,2.0,26-09-2020,2.0,0.0,0,piper_pa28r
